id,rle_mask
cf3c075df1,1 4242 4245 99 4348 97 4450 96 4552 95 4653 95 4754 95 4854 96 4955 96 5056 96 5157 96 5258 96 5359 96 5459 97 5560 97 5661 97 5764 95 5868 92 5972 89 6075 87 6179 84 6283 81 6387 78 6491 75 6595 72 6698 70 6803 66 6907 63 7011 60 7115 57 7218 55 7321 53 7425 50 7528 48 7631 46 7734 44 7837 42 7941 39 8044 37 8147 35 8251 32 8354 30 8456 29 8557 29 8659 28 8760 28 8861 28 8962 28 9063 28 9164 28 9265 28 9366 28 9467 28 9567 29 9668 29 9768 30 9868 31 9966 34 10063 38 10160 42
39f9ba348e,82 20 183 20 284 20 385 20 486 20 587 20 688 20 789 20 890 20 990 21 1091 21 1191 22 1292 22 1392 23 1492 24 1592 25 1692 26 1792 27 1892 28 1993 28 2093 29 2194 29 2294 30 2394 31 2495 31 2595 32 2696 32 2796 33 2896 34 2997 34 3097 35 3197 36 3297 37 3397 38 3497 39 3597 40 3697 41 3798 41 3899 41 4000 41 4101 41 4202 41 4303 41 4404 41 4505 41 4606 41 4708 40 4809 40 4910 40 5011 40 5112 40 5213 40 5314 40 5415 40 5517 39 5618 39 5719 39 5820 39 5920 40 6021 40 6122 40 6222 41 6323 41 6423 42 6524 42 6624 43 6725 43 6825 44 6925 45 7025 46 7124 48 7224 49 7323 51 7422 53 7521 55 7621 56 7720 58 7820 59 7920 60 8020 61 8119 63 8219 64 8318 66 8417 68 8516 70 8615 72 8714 74 8813 76 8913 77 9012 79 9112 80 9211 82 9310 84 9409 86 9508 88 9607 90 9707 91 9806 93 9905 95 10005 96 10105 97
0ab43360f6,66 36 167 36 267 37 368 37 468 38 569 38 669 39 769 40 869 41 970 41 1070 42 1171 42 1271 43 1371 44 1471 45 1572 45 1672 46 1772 47 1872 48 1972 49 2072 50 2172 51 2272 52 2372 53 2472 54 2572 55 2672 56 2772 57 2871 59 2971 60 3070 62 3168 65 3267 67 3366 69 3465 71 3564 73 3664 74 3763 76 3863 77 3963 78 4064 78 4164 79 4265 79 4365 80 4465 81 4566 81 4666 82 4766 83 4866 84 4967 84 5067 85 5167 86 5268 86 5369 86 5470 86 5571 86 5673 85 5774 85 5875 85 5976 85 6077 85 6178 85 6279 85 6381 84 6482 84 6583 84 6684 84 6785 84 6887 83 6988 83 7089 83 7190 83 7291 83 7392 83 7493 83 7594 83 7695 83 7796 83 7897 83 7999 82 8100 82 8202 81 8304 80 8405 80 8506 80 8607 80 8708 80 8809 80 8911 79 9013 78 9115 77 9217 76 9319 74 9421 73 9523 71 9624 71 9726 70 9827 69 9929 68 10030 68 10131 67
4ce0d52b0e,
31c6a2860f,
410b6f1760,1 77 102 78 203 80 304 81 405 83 506 84 607 85 708 87 809 88 910 88 1011 89 1112 89 1213 90 1314 90 1415 91 1516 92 1617 93 1718 94 1819 94 1920 95 2021 95 2122 96 2223 97 2324 98 2425 99 2526 100 2627 3837 6465 99 6566 98 6667 98 6768 97 6869 96 6970 96 7071 95 7172 94 7273 94 7374 93 7475 93 7576 92 7677 92 7778 91 7879 91 7980 91 8081 90 8182 90 8283 90 8384 89 8485 89 8586 88 8687 88 8788 87 8889 86 8990 86 9091 85 9192 84 9293 83 9394 82 9495 82 9596 81 9697 80 9798 79 9899 78 10000 77 10102 76
79c7e5a9e9,1 13 102 13 203 14 304 14 405 15 506 15 607 16 708 16 809 17 910 17 1011 18 1112 18 1213 19 1314 19 1415 20 1516 21 1617 21 1718 22 1819 23 1920 24 2021 24 2122 25 2223 25 2324 26 2425 26 2526 27 2627 27 2728 28 2829 28 2930 29 3031 29 3132 29 3233 30 3334 30 3435 31 3536 31 3637 32 3738 32 3839 33 3940 33 4041 34 4142 34 4243 35 4344 35 4445 36 4546 36 4647 36 4748 37 4849 37 4950 38 5051 38 5152 39 5253 39 5354 39 5455 39 5556 39 5657 39 5758 39 5859 40 5960 40 6061 39 6162 40 6263 41 6364 41 6465 42 6566 42 6667 42 6768 42 6869 42 6970 43 7071 43 7172 44 7273 44 7374 45 7475 46 7576 47 7677 47 7778 48 7879 48 7980 48 8081 48 8182 49 8283 49 8384 49 8485 49 8586 49 8687 49 8788 50 8889 50 8990 50 9091 51 9192 52 9293 52 9394 52 9495 53 9596 53 9697 53 9798 53 9899 52 10000 52 10101 52
9afa3dea27,
ba85d911eb,1 52 102 52 203 51 304 51 405 50 506 49 607 48 708 47 809 46 910 45 1011 44 1112 43 1213 42 1314 41 1415 41 1516 40 1617 39 1718 38 1819 37 1920 36 2021 34 2122 33 2223 30 2324 27 2425 26 2526 25 2627 24 2728 22 2829 21 2930 20 3031 19 3132 18 3233 17 3334 16 3435 15 3536 14 3637 13 3738 12 3839 11 3940 11 4041 10 4142 10 4243 9 4344 9 4445 9 4546 8 4647 8 4748 8 4849 8 4950 7 5051 7 5152 6 5253 6 5354 5 5455 5 5556 4 5657 3 5758 3 5859 2 5960 1 9208 5 9307 10 9405 13 9505 14 9604 16 9704 17 9804 18 9904 19 10003 21 10102 23
8931ce5d9d,1 10201
ed793c1d33,1 10201
8020c6cc91,
066c01d461,
89ac736eca,1 9 102 9 203 10 304 10 405 10 506 11 607 11 708 11 809 12 910 12 1011 11 1112 11 1213 12 1314 12 1415 12 1516 13 1617 14 1718 14 1819 15 1920 16 2021 18 2122 19 2223 21 2324 22 2425 23 2526 24 2627 25 2728 26 2829 28 2930 30 3031 31 3132 33 3233 35 3334 38 3435 41 3536 43 3637 44 3738 45 3839 46 3940 47 4041 47 4142 48 4243 49 4344 49 4445 50 4546 50 4647 51 4748 52 4849 53 4950 53 5051 54 5152 55 5253 55 5354 55 5455 56 5556 56 5657 56 5758 56 5859 56 5960 56 6061 56 6162 57 6263 57 6364 57 6465 57 6566 58 6667 58 6768 59 6869 59 6970 60 7071 60 7172 61 7273 61 7374 61 7475 60 7576 60 7677 59 7778 59 7879 59 7980 58 8081 58 8182 58 8283 57 8384 57 8485 56 8586 56 8687 55 8788 55 8889 55 8990 55 9091 54 9192 54 9293 54 9394 54 9495 55 9596 55 9697 55 9798 55 9899 55 10000 56 10101 56
4031850bb9,1 91 102 90 203 90 304 89 405 88 506 87 607 85 708 84 809 83 910 82 1011 81 1112 80 1213 79 1314 77 1415 73 1516 71 1617 69 1718 66 1819 63 1920 61 2021 60 2122 59 2223 58 2324 58 2425 57 2526 57 2627 57 2728 56 2829 56 2930 56 3031 56 3132 55 3233 55 3334 54 3435 53 3536 51 3637 51 3738 50 3839 49 3940 48 4041 47 4142 46 4243 45 4344 44 4445 41 4546 37 4647 35 4748 33 4849 32 4950 31 5051 31 5152 30 5253 29 5354 28 5455 27 5556 26 5657 25 5758 25 5859 25 5960 24 6061 24 6162 24 6263 24 6364 24 6465 24 6566 25 6667 25 6768 26 6869 26 6970 27 7071 28 7172 29 7273 30 7374 31 7475 32 7576 34 7677 36 7778 37 7879 38 7980 39 8081 40 8182 41 8283 41 8384 42 8485 43 8586 44 8687 45 8788 47 8889 47 8990 48 9091 48 9192 48 9293 47 9394 47 9495 46 9596 45 9697 45 9798 45 9899 45 10000 45 10101 45
347686c1b9,
201b6ac1e0,404 1 503 3 603 4 704 4 803 6 903 7 1002 9 1102 10 1203 10 1303 11 1404 11 1504 12 1605 12 1706 12 1806 13 1907 13 2007 14 2108 14 2209 14 2310 14 2411 14 2513 13 2615 12 2718 10 2821 8 2923 7 3025 6 3126 6 3227 6 3327 7 3428 7 3529 7 3631 6 3732 6 3834 5 3936 4 4038 3 4140 2 4241 2 4343 1 6868 1 6968 2 7069 2 7170 2 7271 2 7372 2 7473 2 7575 1 7676 1 7777 1 7878 1 7979 1 8079 2 8179 3 8279 4 8379 5 8479 6 8579 7 8678 9 8777 11 8876 13 8976 14 9075 16 9175 17 9276 17 9377 17 9478 17 9579 17 9680 17 9781 17 9881 18 9980 20 10079 22 10179 23
7b3f1eaaa6,1109 3 1208 5 1307 7 1405 10 1504 12 1602 15 1700 18 1798 21 1897 23 1997 24 2096 26 2194 29 2293 31 2392 33 2491 35 2591 36 2691 37 2792 37 2893 37 2995 36 3096 36 3198 35 3300 34 3403 32 3505 31 3608 29 3712 26 3814 25 3916 24 4020 21 4124 18 4228 15 4333 11 4438 7
59c6b08391,6456 6 6547 19 6646 21 6746 22 6846 23 6945 25 7045 26 7144 28 7244 29 7345 29 7445 30 7544 32 7644 33 7744 34 7844 35 7944 36 8043 38 8143 39 8243 40 8343 41 8442 43 8541 45 8641 46 8741 47 8841 48 8941 49 9042 49 9143 49 9244 49 9344 50 9445 50 9546 50 9646 51 9747 51 9847 52 9948 52 10049 52 10150 52
b42c01d7fb,1 53 102 53 203 53 304 53 405 54 506 54 607 55 708 55 809 56 910 56 1011 57 1112 57 1213 57 1314 58 1415 58 1516 58 1617 58 1718 58 1819 58 1920 59 2021 59 2122 59 2223 59 2324 59 2425 59 2526 59 2627 59 2728 59 2829 59 2930 60 3031 60 3132 60 3233 60 3334 60 3435 59 3536 59 3637 59 3738 59 3839 59 3940 59 4041 59 4142 59 4243 59 4344 59 4445 59 4546 59 4647 59 4748 59 4849 59 4950 59 5051 59 5152 59 5253 59 5354 59 5455 59 5556 59 5657 59 5758 59 5859 59 5960 59 6061 59 6162 59 6263 59 6364 59 6465 59 6566 59 6667 59 6768 59 6869 59 6970 59 7071 59 7172 59 7273 59 7374 59 7475 59 7576 59 7677 59 7778 59 7879 59 7980 59 8081 59 8182 59 8283 59 8384 59 8485 59 8586 59 8687 59 8788 59 8889 59 8990 59 9091 59 9192 59 9293 59 9394 59 9495 59 9596 59 9697 59 9798 59 9899 59 10000 60 10101 60
b0d08bde82,1 75 102 75 203 74 304 74 405 73 506 72 607 72 708 71 809 71 910 70 1011 69 1112 69 1213 68 1314 68 1415 67 1516 67 1617 67 1718 67 1819 66 1920 66 2021 66 2122 66 2223 66 2324 66 2425 65 2526 65 2627 65 2728 65 2829 65 2930 65 3031 65 3132 65 3233 64 3334 64 3435 64 3536 64 3637 63 3738 63 3839 62 3940 62 4041 61 4142 60 4243 59 4344 58 4445 58 4546 57 4647 57 4748 56 4849 56 4950 55 5051 55 5152 55 5253 55 5354 54 5455 54 5556 54 5657 54 5758 54 5859 54 5960 55 6061 55 6162 55 6263 55 6364 56 6465 56 6566 57 6667 57 6768 58 6869 59 6970 60 7071 60 7172 61 7273 61 7374 61 7475 61 7576 62 7677 62 7778 62 7879 62 7980 61 8081 61 8182 61 8283 61 8384 61 8485 61 8586 61 8687 61 8788 60 8889 60 8990 60 9091 60 9192 60 9293 59 9394 59 9495 59 9596 59 9697 59 9798 59 9899 58 10000 58 10102 57
df6e53387b,35 67 136 67 237 67 338 67 439 67 540 67 641 67 742 67 844 66 945 66 1046 66 1148 65 1249 65 1350 65 1452 64 1553 64 1654 64 1756 63 1857 63 1958 63 2059 63 2161 62 2261 63 2362 63 2463 63 2565 62 2667 61 2768 61 2870 60 2971 60 3072 60 3173 60 3273 61 3374 61 3475 61 3575 62 3676 62 3776 63 3877 63 3977 64 4078 64 4179 64 4279 65 4380 65 4481 65 4582 65 4683 65 4784 65 4884 66 4985 66 5086 66 5186 67 5287 67 5388 67 5488 68 5589 68 5690 68 5791 68 5891 69 5991 70 6091 71 6191 72 6292 72 6393 72 6493 73 6594 73 6694 74 6795 74 6895 75 6996 75 7096 76 7197 76 7298 76 7398 77 7499 77 7599 78 7700 78 7800 79 7901 79 8001 80 8101 81 8202 81 8302 82 8402 83 8502 84 8602 85 8702 86 8803 86 8903 87 9003 88 9104 88 9204 89 9305 89 9406 89 9506 90 9606 91 9707 91 9807 92 9908 92 10008 93 10109 93
c58b431079,1 16 102 15 203 14 304 13 405 13 506 12 607 12 708 11 809 11 910 11 1011 10 1112 10 1213 9 1314 9 1415 9 1516 9 1617 9 1718 9 1819 9 1920 8 2021 7 2122 2
5e51d0070c,62 40 164 39 266 38 368 37 471 35 573 34 675 33 777 32 879 31 982 29 1085 27 1187 26 1290 24 1392 23 1494 22 1597 20 1699 19 1801 18 1903 17 2005 16 2107 15 2209 14 2311 13 2413 12 2515 11 2617 10 2719 9 2821 8 2923 7 3025 6 3126 6 3228 5 3331 3 3433 2 3535 1 6767 1 6867 2 6968 2 7068 3 7169 3 7269 4 7369 5 7470 5 7570 6 7671 6 7772 6 7872 7 7972 8 8072 9 8173 9 8273 10 8373 11 8474 11 8574 12 8675 12 8775 13 8875 14 8975 15 9075 16 9175 17 9274 19 9373 21 9471 24 9570 26 9669 28 9768 30 9868 31 9967 33 10066 35 10166 36
18bd2e6277,1 25 102 26 203 28 304 31 357 15 405 33 444 33 506 74 607 76 704 84 804 88 904 90 1005 91 1107 91 1208 92 1310 92 1410 96 1509 8693
87db3bb36f,65 37 166 37 268 36 370 35 471 35 573 34 674 34 775 34 876 34 978 33 1079 33 1180 33 1282 32 1384 31 1485 31 1587 30 1689 29 1791 28 1893 27 1995 26 2096 26 2198 25 2300 24 2402 23 2505 21 2608 19 2710 18 2813 16 2915 15 3018 13 3120 12 3222 11 3324 10 3426 9 3528 8 3631 6 3733 5 3834 5 3936 4 4038 3 4139 3 4241 2 4342 2 4443 2 4545 1 6752 6 6852 8 6952 9 7053 9 7154 9 7254 10 7355 9 7457 7 7559 5
0da877df19,
10aa861f59,
1215d3d0e0,
9c4d9fdb92,1 7773 7778 94 7879 93 7980 91 8081 90 8182 89 8283 87 8384 86 8485 85 8586 83 8687 81 8788 79 8889 77 8990 75 9091 72 9192 70 9293 68 9394 66 9495 65 9596 63 9697 61 9798 58 9899 55 10000 54 10101 54
0fc3f9d9dc,
8e6a55c1e7,
4829eb37ab,
66564cc507,1 3175 3207 64 3312 51 3416 42 3519 29 3620 24 3720 18 3821 18 3922 18 4023 18 4124 18 4225 18 4326 18 4427 18 4529 17 4631 16 4733 15 4835 14 4938 12 5042 9 5145 7 5248 5 5352 2
37c25c3268,1 605 607 97 708 94 809 91 910 88 1011 85 1112 82 1213 80 1314 79 1415 77 1516 75 1617 74 1718 72 1819 70 1920 68 2021 66 2122 64 2223 62 2324 60 2425 58 2526 56 2627 54 2728 52 2829 50 2930 48 3031 9 3043 34 3132 6 3145 31 3233 3 3247 28 3348 27 3450 24 3551 22 3652 21 3753 19 3854 17 3956 14 4058 11 4160 8 4265 1
1b313539f1,
d247469515,
665452e731,
8de3dc60ac,3334 1 3435 2 3536 3 3637 4 3738 4 3839 5 3940 6 4041 6 4142 7 4243 8 4344 9 4445 10 4546 11 4647 12 4748 13 4849 15 4950 16 5051 17 5152 18 5253 19 5354 20 5455 21 5556 22 5657 23 5758 24 5859 25 5960 26 6061 27 6162 28 6263 28 6364 29 6465 30 6566 30 6667 31 6768 32 6869 33 6970 33 7071 34 7172 35 7273 36 7374 36 7475 37 7576 38 7677 39 7778 39 7879 40 7980 41 8081 42 8182 43 8283 44 8384 45 8485 46 8586 47 8687 48 8788 48 8889 49 8990 50 9091 51 9192 52 9293 53 9394 54 9495 55 9596 55 9697 56 9798 56 9899 56 10000 56 10101 57
70e6f8f3bc,1 55 102 54 203 52 304 50 405 48 506 45 607 42 708 40 809 36 910 30 1011 24 1112 20 1213 17 1314 15 1415 12 1516 10 1617 7
feb2c6a00c,
a9619e916f,48 54 149 54 251 53 352 53 454 52 555 52 656 52 758 51 859 51 960 51 1060 52 1161 52 1261 53 1362 53 1463 53 1564 53 1664 54 1765 54 1866 54 1967 54 2068 54 2169 54 2269 55 2368 57 2469 57 2570 57 2671 57 2772 57 2872 58 2973 58 3073 59 3173 60 3273 61 3373 62 3474 62 3575 62 3675 63 3776 63 3876 64 3977 64 4077 65 4178 65 4279 65 4380 65 4481 65 4582 65 4684 64 4786 63 4888 62 4991 60 5094 58 5196 57 5299 55 5401 54 5503 53 5604 53 5703 55 5802 57 5902 58 6002 59 6102 60 6202 61 6302 62 6377 6 6402 63 6477 8 6501 65 6577 8 6600 67 6678 7 6698 70 6797 72 6895 75 6994 77 7085 1 7092 80 7186 2 7191 82 7286 88 7386 89 7486 79 7573 3 7586 77 7686 75 7786 72 7887 68 7988 65 8090 62 8192 59 8295 53 8399 47 8504 40 8609 33 8723 14
b01e16574a,
eee314138e,
6227359fbc,
a2c1aaa15d,66 36 167 36 268 36 370 35 471 35 573 34 674 34 775 34 877 33 978 33 1079 33 1181 32 1282 32 1383 32 1484 32 1585 32 1687 31 1788 31 1889 31 1991 30 2092 30 2194 29 2295 29 2396 29 2498 28 2599 28 2701 27 2802 27 2903 27 3005 26 3106 26 3207 26 3308 26 3410 25 3511 25 3612 25 3714 24 3815 24 3916 24 4017 24 4119 23 4220 23 4321 23 4422 23 4523 23 4624 23 4725 23 4826 23 4927 23 5028 23 5129 23 5230 23 5331 23 5432 23 5533 23 5633 24 5734 24 5835 24 5936 24 6037 24 6138 24 6239 24 6340 24 6441 24 6542 24 6643 24 6744 24 6845 24 6946 24 7047 24 7148 24 7249 24 7350 24 7451 24 7551 25 7651 26 7749 29 7850 29 7951 29 8053 28 8157 25 8261 22 8363 21 8465 20 8567 19 8668 19 8769 19 8870 19 8971 19 9072 19 9173 19 9274 19 9375 19 9476 19 9577 19 9678 19 9779 19 9880 19 9981 19 10081 20 10182 20
a1a950ce34,
fc01432146,53 24 154 24 254 24 354 23 453 24 553 24 653 24 754 23 854 24 955 23 1055 23 1156 23 1257 22 1358 21 1458 22 1559 22 1660 21 1761 21 1862 21 1962 21 2063 21 2164 21 2266 20 2367 20 2468 20 2569 19 2670 19 2771 18 2872 18 2972 18 3073 17 3174 16 3275 15 3376 14 3477 14 3578 13 3679 13 3780 12 3880 13 3981 12 4082 12 4183 11 4284 11 4384 12 4485 11 4586 11 4686 12 4787 11 4887 12 4988 11 5089 11 5189 11 5289 12 5390 12 5491 12 5591 12 5692 12 5793 12 5894 12 5994 12 6095 12 6195 12 6295 13 6396 13 6496 14 6597 14 6698 14 6798 15 6899 15 6999 16 7099 17 7200 17 7300 18 7400 20 7501 21 7601 23 7701 25 7802 27 7902 29 8002 31 8102 33 8202 34 8303 35 8403 36 8503 37 8603 38 8703 39 8804 39 8904 40 9005 40 9105 40 9206 40 9306 41 9407 40 9507 41 9608 41 9708 41 9809 41 9910 41 10010 42 10111 41
4c5f25ed11,25 77 125 78 226 78 327 78 429 77 530 77 631 77 732 77 833 67 934 66 1035 65 1135 66 1236 65 1337 65 1438 63 1539 62 1640 60 1742 57 1843 55 1945 52 2045 51 2146 51 2247 50 2348 49 2449 47 2551 44 2652 42 2753 41 2855 38 2957 36 3059 33 3161 31 3263 28 3365 26 3467 23 3570 16 3679 5
a6753a46ff,
34bcfef7e6,1 2424 2430 96 2540 87 2650 78 2769 60 2883 47 2995 36 3110 6
8f5d3d5cec,
69adeb575d,
9b1403e161,19 83 121 82 223 81 325 80 427 79 528 79 630 78 732 77 834 76 936 75 1038 74 1140 73 1242 72 1344 71 1447 69 1549 68 1651 67 1753 66 1854 66 1955 66 2057 65 2158 65 2260 64 2361 64 2463 63 2564 63 2666 62 2766 63 2867 63 2968 63 3069 63 3170 63 3270 64 3371 64 3472 64 3572 65 3673 65 3773 66 3873 67 3974 67 4074 68 4174 69 4274 70 4375 70 4475 71 4575 72 4675 73 4775 74 4875 75 4975 76 5075 77 5175 78 5275 79 5375 80 5475 81 5575 82 5675 83 5775 84 5875 85 5976 85 6077 85 6177 86 6278 86 6378 87 6478 88 6579 88 6679 89 6779 90 6878 92 6978 93 7077 95 7178 95 7279 95 7379 96 7480 96 7580 97 7680 98 7780 99 7881 99 7981 1211 9193 100 9296 98 9399 96 9502 94 9606 91 9709 89 9813 86 9916 84 10018 83 10120 82
3110e75d41,28 74 129 74 229 75 330 75 431 75 533 74 635 73 737 72 839 71 941 70 1043 69 1145 68 1247 67 1348 67 1450 66 1552 65 1655 63 1758 61 1861 59 1963 58 2065 57 2167 56 2269 55 2372 53 2474 52 2576 51 2678 50 2782 47 2885 45 2988 43 3091 41 3193 40 3297 37 3400 35 3503 33 3606 31 3708 30 3810 29 3912 28 4014 27 4116 26 4218 25 4320 24 4422 23 4524 22 4626 21 4727 21 4829 20 4931 19 5033 18 5135 17 5236 17 5338 16 5439 16 5541 15 5643 14 5745 13 5848 11 5950 10 6051 10 6153 9 6255 8 6357 7 6458 7 6560 6 6664 3
ed481a5484,
23e2ad6faa,1 7 102 7 203 8 304 10 405 11 506 11 607 11 708 11 809 11 910 10 1011 9 1112 9 1213 8 1314 7 1415 6 1516 6 1617 6 1718 6 1819 7 1920 7 2021 8 2122 8 2223 9 2324 9 2425 10 2526 10 2627 10 2728 10 2829 10 2930 10 3031 10 3132 9 3233 8 3334 8 3435 7 3536 7 3637 7 3738 7 3839 7 3940 7 4041 7 4142 7 4243 7 4344 7 4445 7 4546 7 4647 7 4748 7 4849 7 4950 7 5051 6 5152 6 5253 6 5354 6 5455 6 5556 6 5657 6 5758 5 5859 5 5960 4 6061 3 6162 2 6263 2 6364 1 6465 1 6566 1
43639ee6de,
c192a33608,1 35 102 34 203 34 304 33 405 32 506 31 607 30 708 30 809 29 910 29 1011 29 1112 28 1213 28 1314 28 1415 29 1516 29 1617 29 1718 30 1819 30 1920 31 2021 32 2122 33 2223 33 2324 34 2425 35 2526 36 2627 37 2728 38 2829 39 2930 40 3031 41 3132 43 3233 44 3334 46 3435 48 3536 49 3637 51 3738 52 3839 53 3940 54 4041 55 4142 56 4243 57 4344 58 4445 59 4546 60 4647 61 4748 62 4849 63 4950 64 5051 65 5152 67 5253 68 5354 70 5455 72 5556 73 5657 75 5758 76 5859 77 5960 78 6061 79 6162 80 6263 81 6364 82 6465 82 6566 83 6667 84 6768 85 6869 86 6970 87 7071 88 7172 89 7273 91 7374 92 7475 94 7576 95 7677 97 7778 98 7879 2323
349f4316aa,
2ef21d2cb6,
1ac6523c3a,1 51 102 51 203 50 304 49 405 47 506 45 607 42 708 39 809 37 910 35 1011 34 1112 33 1213 31 1314 29 1415 27 1516 25 1617 23 1718 20 1819 16 1920 13 2021 10 2122 6 2223 1
3bb4884ac5,
c04c9a4bba,
2bfe79c7c6,
bd67eeac0f,2223 3 2324 8 2425 10 2526 12 2627 14 2728 15 2829 16 2930 17 3031 17 3132 18 3233 18 3334 19 3435 20 3536 21 3637 22 3738 25 3839 27 3940 30 4042 32 4148 30 4250 31 4352 31 4453 33 4554 34 4656 34 4758 36 4859 37 4960 38 5061 39 5162 40 5262 42 5363 42 5464 43 5565 44 5666 45 5767 46 5868 46 5969 47 6070 47 6171 48 6271 50 6372 51 6472 53 6573 54 6674 55 6774 57 6875 58 6976 58 7076 60 7177 62 7278 63 7378 65 7479 67 7580 68 7681 69 7782 69 7884 69 7986 69 8087 70 8189 70 8290 70 8391 71 8492 72 8593 73 8693 75 8793 77 8894 78 8990 84 9091 85 9192 86 9293 87 9394 88 9495 90 9596 93 9697 94 9798 96 9899 97 10000 99 10101 100
87ecbd03d6,95 7 197 6 297 7 398 7 500 6 601 6 703 5 805 4 906 4 1008 3 1109 3 1210 3 1311 3 1412 3 1513 3 1614 3 1716 2 1817 2 1919 1 2020 1 3029 2 3129 3 3229 4 3329 5 3429 6 3529 7 3629 8 3728 10 3828 11 3928 12 4027 14 4127 15 4226 17 4325 19 4425 20 4524 22 4622 25 4721 27 4820 29 4919 31 5018 33 5117 35 5216 37 5316 38 5415 40 5515 41 5615 42 5715 43 5815 44 5914 46 6014 47 6113 49 6213 50 6312 52 6412 53 6512 54 6612 55 6712 56 6812 57 6912 58 7013 58 7113 59 7214 59 7314 60 7414 61 7514 62 7614 63 7714 64 7815 64 7915 65 8017 64 8118 64 8219 64 8320 64 8421 64 8523 63 8625 62 8727 61 8829 60 8931 59 9034 57 9137 55 9239 54 9340 54 9442 53 9543 53 9644 53 9745 53 9846 53 9947 53 10048 53 10149 53
a0e0452f1c,
c4507c616a,6258 5 6356 8 6451 14 6547 19 6644 23 6741 27 6836 33 6932 38 7029 42 7126 46 7222 51 7319 55 7415 60 7513 63 7611 66 7709 69 7807 72 7905 75 8002 79 8099 83 8196 87 8293 91 8389 96 8486 1716
13d601c146,
4024a7e03d,
746abb2c3a,
17759743db,9076 15 9174 18 9273 20 9372 22 9472 23 9571 25 9671 26 9771 27 9872 27 9972 28 10073 28 10174 28
a035f3c359,
71e2382100,
f5648f98db,1 71 102 70 203 69 304 67 405 66 506 62 607 60 708 54 809 48 910 40 1011 35 1112 29 1213 23 1314 17 1415 13 1516 7 1617 3
7dc633c2c9,101 1 200 3 300 4 399 6 498 8 597 10 697 11 796 13 895 15 994 17 1093 19 1191 22 1290 24 1389 26 1488 28 1587 30 1686 32 1784 35 1883 37 1981 40 2080 42 2178 45 2277 47 2376 49 2475 51 2573 54 2671 57 2769 60 2867 63 2964 67 3063 69 3162 71 3262 72 3362 73 3462 74 3562 75 3661 77 3760 79 3859 81 3959 82 4058 84 4158 85 4258 86 4358 87 4458 88 4558 89 4658 90 4758 91 4858 92 4958 93 5058 94 5158 95 5257 97 5357 98 5457 3533 8991 100 9093 99 9194 99 9295 99 9395 605 10002 99 10104 98
03672c1b75,
1f01fe0512,1 7373 7377 98 7481 95 7587 90 7691 87 7797 82 7901 79 8007 74 8111 71 8217 66 8321 63 8427 58 8532 54 8636 51 8739 49 8843 46 8947 43 9050 41 9154 38 9257 36 9360 34 9463 32 9566 30 9669 28 9772 26 9876 23 9979 21 10088 13 10190 12
f05f01139e,1 8786 8788 98 8889 96 8990 94 9091 92 9192 90 9293 87 9394 84 9495 80 9596 74 9697 73 9798 71 9899 70 10000 69 10101 68
841ebfb96f,3921 19 4018 23 4116 26 4215 28 4312 32 4411 34 4507 39 4607 40 4707 41 4807 42 4907 43 5007 44 5106 46 5205 48 5305 49 5405 50 5507 49 5608 49 5709 49 5811 48 5912 48 6013 48 6114 48 6216 47 6317 47 6420 45 6524 42 6628 39 6733 35 6837 32 6940 30 7042 29 7145 27 7246 27 7347 27 7445 30 7543 33 7641 36 7740 38 7838 41 7939 41 8040 41 8143 39 8251 32 8357 27 8466 19 8572 14 8681 6 8787 1
904a5115ed,7271 2 7366 8 7464 11 7563 13 7658 19 7739 5 7753 25 7834 45 7923 57 8001 5 8020 61 8096 86 8190 93 8289 95 8388 97 8486 1716
8e9df4c791,54 48 158 1 179 24 285 19 390 15
9844d1cd98,
00a9b78f49,
3768877c25,
c5e7ec3c34,27 69 126 70 225 72 324 73 423 75 522 76 620 78 719 79 818 81 917 83 1017 84 1116 86 1216 86 1317 86 1418 86 1520 86 1623 85 1724 87 1825 89 1926 91 2027 94 2128 95 2230 94 2332 93 2433 93 2535 92 2637 91 2738 90 2840 88 2941 87 3043 85 3143 86 3244 87 3344 88 3445 89 3545 91 3646 91 3746 91 3847 91 3947 91 4048 91 4148 91 4247 93 4347 94 4447 95 4546 97 4647 97 4748 97 4849 97 4950 96 5051 96 5152 96 5253 96 5354 95 5455 95 5556 96 5657 96 5758 96 5859 96 5960 96 6061 96 6162 97 6263 96 6364 96 6465 96 6566 95 6667 94 6768 93 6869 92 6970 91 7071 90 7172 90 7273 90 7374 90 7475 90 7576 90 7677 90 7778 90 7879 89 7980 89 8081 90 8182 90 8283 90 8384 90 8485 90 8586 89 8687 89 8788 89 8889 89 8990 89 9091 90 9192 91 9293 92 9394 96 9495 707
3312ba9934,1 35 65 71 170 1 183 54 287 50 392 45 506 30 607 26 708 18 809 15 910 12 1011 11 1112 9 1213 8 1314 6 1415 5 1516 2
a70ecc55dc,1 10201
a9f29dca64,1 7575 7579 98 7682 96 7785 94 7888 92 7991 90 8093 89 8195 88 8297 87 8399 86 8502 84 8604 83 8706 82 8809 80 8912 78 9015 76 9117 75 9219 74 9322 72 9424 71 9527 69 9629 68 9731 67 9834 65 9936 64 10038 63 10140 62
